Model Year,FullName,MPG,Eng Displ,# Cyl
2011,2011 Mercedes-Benz CL 550 4MATIC,18,4.7,8
2011,2011 Mercedes-Benz CL 600,14,5.5,12
2011,2011 Mercedes-Benz CL 63 AMG,17,5.5,8
2011,2011 Mercedes-Benz CL 65 AMG,14,6.0,12
2011,2011 Mercedes-Benz CLS 550,16,5.5,8
2011,2011 Mercedes-Benz CLS 63 AMG,14,6.3,8
2011,2011 Mercedes-Benz E 350,20,3.5,6
2011,2011 Mercedes-Benz E 350 (CONVERTIBLE),20,3.5,6
2011,2011 Mercedes-Benz E 350 4MATIC,19,3.5,6
2011,2011 Mercedes-Benz E 350 4MATIC (WAGON),19,3.5,6
2011,2011 Mercedes-Benz E 350 Coupe,20,3.5,6
2011,2011 Mercedes-Benz E 550,18,5.5,8
2011,2011 Mercedes-Benz E 550 (CONVERTIBLE),17,5.5,8
2011,2011 Mercedes-Benz E 550 (COUPE),18,5.5,8
2011,2011 Mercedes-Benz E 550 4MATIC,18,5.5,8
2011,2011 Mercedes-Benz E 63 AMG,15,6.2,8
2011,2011 Mercedes-Benz G 55 AMG,12,5.4,8
2011,2011 Mercedes-Benz G 550,13,5.5,8
2011,2011 Mercedes-Benz GL 450 4MATIC,15,4.7,8
2011,2011 Mercedes-Benz GL 550 4MATIC,14,5.5,8
2011,2011 Mercedes-Benz GLK 350,18,3.5,6
2011,2011 Mercedes-Benz GLK 350 4MATIC,18,3.5,6
2011,2011 Mercedes-Benz GLK 350 4MATIC,18,3.5,6
2011,2011 Mercedes-Benz MAYBACH 57,12,5.5,12
2011,2011 Mercedes-Benz MAYBACH 57 S,12,6.0,12
2011,2011 Mercedes-Benz MAYBACH 62,12,5.5,12
2011,2011 Mercedes-Benz MAYBACH 62 S,12,6.0,12
2011,2011 Mercedes-Benz ML 350,17,3.5,6
2011,2011 Mercedes-Benz ML 350 4MATIC,17,3.5,6
2011,2011 Mercedes-Benz ML 550 4MATIC,15,5.5,8
2011,2011 Mercedes-Benz ML 63 AMG,12,6.3,8
2011,2011 Mercedes-Benz ML450 HYBRID 4MATIC,22,3.5,6
2011,2011 Mercedes-Benz R 350 4MATIC,16,3.5,6
2011,2011 Mercedes-Benz S 550,18,5.5,8
2011,2011 Mercedes-Benz S 550 4MATIC,17,5.5,8
2011,2011 Mercedes-Benz S 600,14,5.5,12
2011,2011 Mercedes-Benz S 63 AMG,17,5.5,8
2011,2011 Mercedes-Benz S 65 AMG,14,6.0,12
2011,2011 Mercedes-Benz S400 HYBRID,21,3.5,6
2011,2011 Mercedes-Benz SL 550,17,5.5,8
2011,2011 Mercedes-Benz SL 63 AMG,14,6.3,8
2011,2011 Mercedes-Benz SL 65 AMG,14,6.0,12
2011,2011 Mercedes-Benz SLK 300,20,3.0,6
2011,2011 Mercedes-Benz SLK 300,21,3.0,6
2011,2011 Mercedes-Benz SLK 350,20,3.5,6
2011,2011 Mercedes-Benz SLK 350,21,3.5,6
2011,2011 Mercedes-Benz SLS AMG,16,6.2,8
2011,2011 Mercedes-Benz Smart fortwo (CABRIOLET),36,1.0,3
2011,2011 Mercedes-Benz Smart fortwo (COUPE),36,1.0,3
2011,2011 Mitsubishi Motors Co LANCER,20,2.0,4
2011,2011 Mitsubishi Motors Co LANCER,26,2.4,4
2011,2011 Mitsubishi Motors Co LANCER,26,2.4,4
2011,2011 Mitsubishi Motors Co LANCER,28,2.0,4
2011,2011 Mitsubishi Motors Co LANCER,28,2.0,4
2011,2011 Mitsubishi Motors Co LANCER EVOLUTION,19,2.0,4
2011,2011 Mitsubishi Motors Co LANCER EVOLUTION,19,2.0,4
2011,2011 Mitsubishi Motors Co LANCER SPORTBACK,20,2.0,4
2011,2011 Mitsubishi Motors Co LANCER SPORTBACK,25,2.4,4
2011,2011 Mitsubishi Motors Co LANCER SPORTBACK,25,2.4,4
2011,2011 Mitsubishi Motors Co LANCER SPORTBACK,27,2.0,4
2011,2011 Mitsubishi Motors Co LANCER SPORTBACK,27,2.0,4
2011,2011 Mitsubishi Motors Co OUTLANDER 2WD,22,3.0,6
2011,2011 Mitsubishi Motors Co OUTLANDER 2WD,25,2.4,4
2011,2011 Mitsubishi Motors Co OUTLANDER 4WD,21,3.0,6
2011,2011 Mitsubishi Motors Co OUTLANDER 4WD,24,2.4,4
2011,2011 Mitsubishi Motors Co OUTLANDER SPORT 2WD,26,2.0,4
2011,2011 Mitsubishi Motors Co OUTLANDER SPORT 2WD,27,2.0,4
2011,2011 Mitsubishi Motors Co OUTLANDER SPORT 4WD,26,2.0,4
2011,2011 Mitsubishi Motors NA ECLIPSE,20,3.8,6
2011,2011 Mitsubishi Motors NA ECLIPSE,23,2.4,4
2011,2011 Mitsubishi Motors NA ECLIPSE,23,2.4,4
2011,2011 Mitsubishi Motors NA ECLIPSE SPYDER,19,3.8,6
2011,2011 Mitsubishi Motors NA ECLIPSE SPYDER,23,2.4,4
2011,2011 Mitsubishi Motors NA ENDEAVOR 2WD,18,3.8,6
2011,2011 Mitsubishi Motors NA ENDEAVOR AWD,17,3.8,6
2011,2011 Mitsubishi Motors NA GALANT,24,2.4,4
2011,2011 Nissan 370Z,21,3.7,6
2011,2011 Nissan 370Z,22,3.7,6
2011,2011 Nissan 370Z ROADSTER,20,3.7,6
2011,2011 Nissan 370Z ROADSTER,21,3.7,6
2011,2011 Nissan ALTIMA,23,3.5,6
2011,2011 Nissan ALTIMA,27,2.5,4
2011,2011 Nissan ALTIMA COUPE,21,3.5,6
2011,2011 Nissan ALTIMA COUPE,23,3.5,6
2011,2011 Nissan ALTIMA COUPE,26,2.5,4
2011,2011 Nissan ALTIMA COUPE,26,2.5,4
2011,2011 Nissan ALTIMA HYBRID,33,2.5,4
2011,2011 Nissan ARMADA 2WD,15,5.6,8
2011,2011 Nissan ARMADA 2WD FFV,15,5.6,8
2011,2011 Nissan ARMADA 4WD,14,5.6,8
2011,2011 Nissan ARMADA 4WD FFV,14,5.6,8
2011,2011 Nissan CUBE,27,1.8,4
2011,2011 Nissan CUBE,28,1.8,4
2011,2011 Nissan EQUATOR 2WD,17,4.0,6
2011,2011 Nissan EQUATOR 2WD,19,2.5,4
2011,2011 Nissan EQUATOR 2WD,21,2.5,4
2011,2011 Nissan EQUATOR 4WD,16,4.0,6
2011,2011 Nissan EX35,20,3.5,6
2011,2011 Nissan EX35 AWD,19,3.5,6
2011,2011 Nissan FRONTIER 2WD,17,4.0,6
2011,2011 Nissan FRONTIER 2WD,17,4.0,6
2011,2011 Nissan FRONTIER 2WD,19,2.5,4
2011,2011 Nissan FRONTIER 2WD,21,2.5,4
2011,2011 Nissan FRONTIER 4WD,16,4.0,6
2011,2011 Nissan FRONTIER 4WD,17,4.0,6
2011,2011 Nissan FX35 AWD,18,3.5,6
2011,2011 Nissan FX35 RWD,19,3.5,6
2011,2011 Nissan FX50 AWD,16,5.0,8
2011,2011 Nissan G25,23,2.5,6
2011,2011 Nissan G25x,22,2.5,6
2011,2011 Nissan G37 CONVERTIBLE,19,3.7,6
2011,2011 Nissan G37 CONVERTIBLE,20,3.7,6
2011,2011 Nissan G37 COUPE,19,3.7,6
2011,2011 Nissan G37 COUPE,22,3.7,6
2011,2011 Nissan G37x COUPE,20,3.7,6
2011,2011 Nissan GT-R,17,3.8,6
2011,2011 Nissan JUKE,27,1.6,4
2011,2011 Nissan JUKE,27,1.6,4
2011,2011 Nissan JUKE,29,1.6,4
2011,2011 Nissan M37,21,3.7,6
2011,2011 Nissan M37X,20,3.7,6
2011,2011 Nissan M56,19,5.6,8
2011,2011 Nissan M56X,18,5.6,8
2011,2011 Nissan MAXIMA,22,3.5,6
2011,2011 Nissan MURANO AWD,20,3.5,6
2011,2011 Nissan MURANO CrossCabriolet,19,3.5,6
2011,2011 Nissan MURANO FWD,20,3.5,6
2011,2011 Nissan PATHFINDER 2WD,17,4.0,6
2011,2011 Nissan PATHFINDER 4WD,14,5.6,8
2011,2011 Nissan PATHFINDER 4WD,16,4.0,6
2011,2011 Nissan QUEST,21,3.5,6
2011,2011 Nissan QX56 2WD,16,5.6,8
2011,2011 Nissan QX56 4WD,16,5.6,8
2011,2011 Nissan ROGUE AWD,24,2.5,4
2011,2011 Nissan ROGUE FWD,25,2.5,4
2011,2011 Nissan SENTRA,24,2.5,4
2011,2011 Nissan SENTRA,26,2.5,4
2011,2011 Nissan SENTRA,27,2.0,4
2011,2011 Nissan SENTRA,30,2.0,4
2011,2011 Nissan TITAN 2WD,15,5.6,8
2011,2011 Nissan TITAN 2WD FFV,15,5.6,8
2011,2011 Nissan TITAN 4WD,14,5.6,8
2011,2011 Nissan TITAN 4WD FFV,14,5.6,8
2011,2011 Nissan VERSA,27,1.8,4
2011,2011 Nissan VERSA,28,1.6,4
2011,2011 Nissan VERSA,28,1.8,4
2011,2011 Nissan VERSA,29,1.6,4
2011,2011 Nissan VERSA,30,1.8,4
2011,2011 Nissan XTERRA 2WD,18,4.0,6
2011,2011 Nissan XTERRA 4WD,17,4.0,6
2011,2011 Nissan XTERRA 4WD,17,4.0,6
2011,2011 Porsche 911 Carrera,21,3.6,6
2011,2011 Porsche 911 Carrera,22,3.6,6
2011,2011 Porsche 911 Carrera 4,21,3.6,6
2011,2011 Porsche 911 Carrera 4,21,3.6,6
2011,2011 Porsche 911 Carrera 4 Cabriolet,21,3.6,6
2011,2011 Porsche 911 Carrera 4 Cabriolet,21,3.6,6
2011,2011 Porsche 911 Carrera 4 Targa,21,3.6,6
2011,2011 Porsche 911 Carrera 4 Targa,21,3.6,6
2011,2011 Porsche 911 Carrera 4S,21,3.8,6
2011,2011 Porsche 911 Carrera 4S,21,3.8,6
2011,2011 Porsche 911 Carrera 4S Cabriolet,20,3.8,6
2011,2011 Porsche 911 Carrera 4S Cabriolet,21,3.8,6
2011,2011 Porsche 911 Carrera 4S Targa,20,3.8,6
2011,2011 Porsche 911 Carrera 4S Targa,21,3.8,6
2011,2011 Porsche 911 Carrera Cabriolet,21,3.6,6
2011,2011 Porsche 911 Carrera Cabriolet,21,3.6,6
2011,2011 Porsche 911 Carrera S,21,3.8,6
2011,2011 Porsche 911 Carrera S,22,3.8,6
2011,2011 Porsche 911 Carrera S Cabriolet,21,3.8,6
2011,2011 Porsche 911 Carrera S Cabriolet,21,3.8,6
2011,2011 Porsche 911 GT2 RS,19,3.6,6
2011,2011 Porsche 911 GT3,16,3.8,6
2011,2011 Porsche 911 GT3 RS,16,3.8,6
2011,2011 Porsche 911 GT3 RS 4.0,15,4.0,6
2011,2011 Porsche 911 GTS,21,3.8,6
2011,2011 Porsche 911 GTS,22,3.8,6
2011,2011 Porsche 911 GTS Cabriolet,21,3.8,6
2011,2011 Porsche 911 GTS Cabriolet,21,3.8,6
2011,2011 Porsche 911 Speedster,21,3.8,6
2011,2011 Porsche 911 Turbo Cabriolet,19,3.8,6
2011,2011 Porsche 911 Turbo Cabriolet,19,3.8,6
2011,2011 Porsche 911 Turbo Coupe,19,3.8,6
2011,2011 Porsche 911 Turbo Coupe,19,3.8,6
2011,2011 Porsche 911 Turbo S Cabriolet,19,3.8,6
2011,2011 Porsche 911 Turbo S Coupe,19,3.8,6
2011,2011 Porsche Boxster,22,2.9,6
2011,2011 Porsche Boxster,24,2.9,6
2011,2011 Porsche Boxster S,22,3.4,6
2011,2011 Porsche Boxster S,23,3.4,6
2011,2011 Porsche Boxster Spyder,22,3.4,6
2011,2011 Porsche Boxster Spyder,23,3.4,6
2011,2011 Porsche Cayenne,18,3.6,6
2011,2011 Porsche Cayenne,19,3.6,6
2011,2011 Porsche Cayenne S,18,4.8,8
2011,2011 Porsche Cayenne S Hybrid,21,3.0,6
2011,2011 Porsche Cayenne Turbo,17,4.8,8
2011,2011 Porsche Cayman,22,2.9,6
2011,2011 Porsche Cayman,24,2.9,6
2011,2011 Porsche Cayman S,22,3.4,6
2011,2011 Porsche Cayman S,23,3.4,6
2011,2011 Porsche Panamera,21,3.6,6
2011,2011 Porsche Panamera 4,21,3.6,6
2011,2011 Porsche Panamera 4S,19,4.8,8
2011,2011 Porsche Panamera S,19,4.8,8
2011,2011 Porsche Panamera Turbo,18,4.8,8
2011,2011 Rolls-Royce Ghost,15,6.6,12
2011,2011 Rolls-Royce Phantom,14,6.7,12
2011,2011 Rolls-Royce Phantom Coupe,14,6.7,12
2011,2011 Rolls-Royce Phantom Drophead Coupe,14,6.7,12
2011,2011 Rolls-Royce Phantom EWB,14,6.7,12
2011,2011 Roush Roush Stage 3 Mustang,16,5.0,8
2011,2011 Saab Cars North America 9-3 CONVERTIBLE,22,2.0,4
2011,2011 Saab Cars North America 9-3 CONVERTIBLE,23,2.0,4
2011,2011 Saab Cars North America 9-3 SEDAN AWD,20,2.0,4
2011,2011 Saab Cars North America 9-3 SEDAN AWD,23,2.0,4
2011,2011 Saab Cars North America 9-3 SPORT SEDAN,22,2.0,4
2011,2011 Saab Cars North America 9-3 SPORT SEDAN,24,2.0,4
2011,2011 Saab Cars North America 9-3 SPORTCOMBI,22,2.0,4
2011,2011 Saab Cars North America 9-3 SPORTCOMBI,24,2.0,4
2011,2011 Saab Cars North America 9-3X SPORTCOMBI AWD,20,2.0,4
2011,2011 Saab Cars North America 9-3X SPORTCOMBI AWD,23,2.0,4
2011,2011 Saab Cars North America 9-5 SEDAN,21,2.0,4
2011,2011 Saab Cars North America 9-5 SEDAN,25,2.0,4
2011,2011 Saab Cars North America 9-5 SEDAN AWD,20,2.8,6
2011,2011 Spyker C8 Aileron,17,4.2,8
2011,2011 Subaru FORESTER AWD,21,2.5,4
2011,2011 Subaru FORESTER AWD,23,2.5,4
2011,2011 Subaru FORESTER AWD,23,2.5,4
2011,2011 Subaru IMPREZA AWD,19,2.5,4
2011,2011 Subaru IMPREZA AWD,21,2.5,4
2011,2011 Subaru IMPREZA AWD,22,2.5,4
2011,2011 Subaru IMPREZA AWD,22,2.5,4
2011,2011 Subaru IMPREZA WAGON/OUTBACK SPORT AWD,19,2.5,4
2011,2011 Subaru IMPREZA WAGON/OUTBACK SPORT AWD,21,2.5,4
2011,2011 Subaru IMPREZA WAGON/OUTBACK SPORT AWD,22,2.5,4
2011,2011 Subaru IMPREZA WAGON/OUTBACK SPORT AWD,22,2.5,4
2011,2011 Subaru LEGACY AWD,20,3.6,6
2011,2011 Subaru LEGACY AWD,21,2.5,4
2011,2011 Subaru LEGACY AWD,22,2.5,4
2011,2011 Subaru LEGACY AWD,26,2.5,4
2011,2011 Subaru OUTBACK AWD WAGON,20,3.6,6
2011,2011 Subaru OUTBACK AWD WAGON,22,2.5,4
2011,2011 Subaru OUTBACK AWD WAGON,24,2.5,4
2011,2011 Subaru TRIBECA AWD,18,3.6,6
2011,2011 Suzuki GRAND VITARA,21,2.4,4
2011,2011 Suzuki GRAND VITARA,22,2.4,4
2011,2011 Suzuki GRAND VITARA 4WD,20,2.4,4
2011,2011 Suzuki KIZASHI,24,2.4,4
2011,2011 Suzuki KIZASHI,26,2.4,4
2011,2011 Suzuki KIZASHI AWD,25,2.4,4
2011,2011 Suzuki KIZASHI S,25,2.4,4
2011,2011 Suzuki KIZASHI S,26,2.4,4
2011,2011 Suzuki KIZASHI S AWD,25,2.4,4
2011,2011 Suzuki SX4,25,2.0,4
2011,2011 Suzuki SX4,26,2.0,4
2011,2011 Suzuki SX4 AWD,25,2.0,4
2011,2011 Suzuki SX4 AWD,25,2.0,4
2011,2011 Suzuki SX4 SEDAN,26,2.0,4
2011,2011 Suzuki SX4 SEDAN,28,2.0,4
2011,2011 Suzuki SX4 Sport / Anniversary Edition,26,2.0,4
2011,2011 Suzuki SX4 Sport / Anniversary Edition,26,2.0,4
2011,2011 Toyota 4RUNNER 2WD,19,2.7,4
2011,2011 Toyota 4RUNNER 2WD,19,4.0,6
2011,2011 Toyota 4RUNNER 4WD,19,4.0,6
2011,2011 Toyota 4RUNNER 4WD,19,4.0,6
2011,2011 Toyota AVALON,23,3.5,6
2011,2011 Toyota CAMRY,23,3.5,6
2011,2011 Toyota CAMRY,26,2.5,4
2011,2011 Toyota CAMRY,26,2.5,4
2011,2011 Toyota CAMRY HYBRID,33,2.4,4
2011,2011 Toyota COROLLA,25,2.4,4
2011,2011 Toyota COROLLA,25,2.4,4
2011,2011 Toyota COROLLA,29,1.8,4
2011,2011 Toyota COROLLA,31,1.8,4
2011,2011 Toyota COROLLA MATRIX,22,2.4,4
2011,2011 Toyota COROLLA MATRIX,24,2.4,4
2011,2011 Toyota COROLLA MATRIX,24,2.4,4
2011,2011 Toyota COROLLA MATRIX,28,1.8,4
2011,2011 Toyota COROLLA MATRIX,29,1.8,4
2011,2011 Toyota CT 200h,42,1.8,4
2011,2011 Toyota ES 350,22,3.5,6
2011,2011 Toyota FJ CRUISER 2WD,19,4.0,6
2011,2011 Toyota FJ CRUISER 4WD,17,4.0,6
2011,2011 Toyota FJ CRUISER 4WD,19,4.0,6
2011,2011 Toyota GS 350,22,3.5,6
2011,2011 Toyota GS 350 AWD,20,3.5,6
2011,2011 Toyota GS 450h,23,3.5,6
2011,2011 Toyota GS 460,20,4.6,8
2011,2011 Toyota GX 460,17,4.6,8
2011,2011 Toyota HIGHLANDER 2WD,20,3.5,6
2011,2011 Toyota HIGHLANDER 2WD,22,2.7,4
2011,2011 Toyota HIGHLANDER 4WD,19,3.5,6
2011,2011 Toyota HIGHLANDER HYBRID 4WD,28,3.5,6
2011,2011 Toyota HS 250h,35,2.4,4
2011,2011 Toyota IS 250 AWD,22,2.5,6
2011,2011 Toyota IS 250/IS 250C,22,2.5,6
2011,2011 Toyota IS 250/IS 250C,24,2.5,6
2011,2011 Toyota IS 350 AWD,20,3.5,6
2011,2011 Toyota IS 350/IS 350C,22,3.5,6
2011,2011 Toyota IS F,18,5.0,8
2011,2011 Toyota LAND CRUISER WAGON 4WD,15,5.7,8
2011,2011 Toyota LS 460,19,4.6,8
2011,2011 Toyota LS 460 AWD,18,4.6,8
2011,2011 Toyota LS 460 L,19,4.6,8
2011,2011 Toyota LS 460 L AWD,18,4.6,8
2011,2011 Toyota LS 600h L,20,5.0,8
2011,2011 Toyota LX 570,14,5.7,8
2011,2011 Toyota PRIUS,50,1.8,4
2011,2011 Toyota RAV4 2WD,22,3.5,6
2011,2011 Toyota RAV4 2WD,24,2.5,4
2011,2011 Toyota RAV4 4WD,21,3.5,6
2011,2011 Toyota RAV4 4WD,24,2.5,4
2011,2011 Toyota RX 350,21,3.5,6
2011,2011 Toyota RX 350 AWD,20,3.5,6
2011,2011 Toyota RX 450h,30,3.5,6
2011,2011 Toyota RX 450h AWD,29,3.5,6
2011,2011 Toyota SEQUOIA 2WD,15,5.7,8
2011,2011 Toyota SEQUOIA 2WD,16,4.6,8
2011,2011 Toyota SEQUOIA 4WD,15,4.6,8
2011,2011 Toyota SEQUOIA 4WD,15,5.7,8
2011,2011 Toyota SEQUOIA 4WD FFV,14,5.7,8
2011,2011 Toyota SIENNA,20,3.5,6
2011,2011 Toyota SIENNA,21,2.7,4
2011,2011 Toyota SIENNA AWD,18,3.5,6
2011,2011 Toyota TACOMA 2WD,17,4.0,6
2011,2011 Toyota TACOMA 2WD,18,4.0,6
2011,2011 Toyota TACOMA 2WD,21,2.7,4
2011,2011 Toyota TACOMA 2WD,22,2.7,4
2011,2011 Toyota TACOMA 4WD,15,4.0,6
2011,2011 Toyota TACOMA 4WD,18,4.0,6
2011,2011 Toyota TACOMA 4WD,19,2.7,4
2011,2011 Toyota TACOMA 4WD,19,2.7,4
2011,2011 Toyota TUNDRA 2WD,16,5.7,8
2011,2011 Toyota TUNDRA 2WD,17,4.6,8
2011,2011 Toyota TUNDRA 2WD,18,4.0,6
2011,2011 Toyota TUNDRA 4WD,14,5.7,8
2011,2011 Toyota TUNDRA 4WD,16,4.6,8
2011,2011 Toyota TUNDRA 4WD FFV,15,5.7,8
2011,2011 Toyota VENZA,22,3.5,6
2011,2011 Toyota VENZA,23,2.7,4
2011,2011 Toyota VENZA AWD,21,3.5,6
2011,2011 Toyota VENZA AWD,22,2.7,4
2011,2011 Toyota YARIS,31,1.5,4
2011,2011 Toyota YARIS,32,1.5,4
2011,2011 Toyota iQ,36,1.3,4
2011,2011 Toyota tC,26,2.5,4
2011,2011 Toyota tC,26,2.5,4
2011,2011 Toyota xB,24,2.4,4
2011,2011 Toyota xB,24,2.4,4
2011,2011 Toyota xD,29,1.8,4
2011,2011 Toyota xD,29,1.8,4
2011,2011 VPG MV-1,13,4.6,8
2011,2011 VPG MV-1,15,4.6,8
2011,2011 Volkswagen A3,32,2.0,4
2011,2011 Volkswagen CC,25,2.0,4
2011,2011 Volkswagen CC 4MOTION,20,3.6,6
2011,2011 Volkswagen EOS,25,2.0,4
2011,2011 Volkswagen EOS,25,2.0,4
2011,2011 Volkswagen GOLF,26,2.5,5
2011,2011 Volkswagen GOLF,27,2.5,5
2011,2011 Volkswagen GOLF,32,2.0,4
2011,2011 Volkswagen GOLF,32,2.0,4
2011,2011 Volkswagen GTI,27,2.0,4
2011,2011 Volkswagen JETTA SPORTWAGEN,26,2.5,5
2011,2011 Volkswagen JETTA SPORTWAGEN,27,2.5,5
2011,2011 Volkswagen JETTA SPORTWAGEN,32,2.0,4
2011,2011 Volkswagen JETTA SPORTWAGEN,32,2.0,4
2011,2011 Volkswagen Jetta,25,2.0,4
2011,2011 Volkswagen Jetta,26,2.5,5
2011,2011 Volkswagen Jetta,27,2.5,5
2011,2011 Volkswagen Jetta,28,2.0,4
2011,2011 Volkswagen Jetta,32,2.0,4
2011,2011 Volkswagen Jetta,32,2.0,4
2011,2011 Volkswagen TIGUAN,21,2.0,4
2011,2011 Volkswagen TIGUAN,22,2.0,4
2011,2011 Volkswagen TIGUAN 4MOTION,21,2.0,4
2011,2011 Volkswagen TOUAREG,19,3.6,6
2011,2011 Volkswagen Touareg Hybrid,21,3.0,6
2011,2011 Volvo C30 FWD,24,2.5,5
2011,2011 Volvo C30 FWD,24,2.5,5
2011,2011 Volvo C70 FWD,23,2.5,5
2011,2011 Volvo C70 FWD,23,2.5,5
2011,2011 Volvo S40 FWD,24,2.5,5
2011,2011 Volvo S60 AWD,21,3.0,6
2011,2011 Volvo S80 AWD,21,3.0,6
2011,2011 Volvo S80 FWD,22,3.2,6
2011,2011 Volvo V50 FWD,24,2.5,5
2011,2011 Volvo XC60 AWD,19,3.0,6
2011,2011 Volvo XC60 AWD,20,3.2,6
2011,2011 Volvo XC60 FWD,21,3.2,6
2011,2011 Volvo XC70 AWD,19,3.0,6
2011,2011 Volvo XC70 AWD,20,3.2,6
2011,2011 Volvo XC70 FWD,21,3.2,6
2011,2011 Volvo XC90 AWD,16,4.4,8
2011,2011 Volvo XC90 AWD,18,3.2,6
2011,2011 Volvo XC90 FWD,18,3.2,6
2011,2011 aston martin DB9,13,5.9,12
2011,2011 aston martin DB9,15,5.9,12
2011,2011 aston martin DBS,13,5.9,12
2011,2011 aston martin DBS,14,5.9,12
2011,2011 aston martin Rapide,15,5.9,12
2011,2011 aston martin V12 Vantage,13,5.9,12
2011,2011 aston martin V8 Vantage,15,4.7,8
2011,2011 aston martin V8 Vantage,16,4.7,8
2011,2011 aston martin V8 Vantage S,16,4.7,8
2012,2012 Audi A3,24,2.0,4
2012,2012 Audi A3,24,2.0,4
2012,2012 Audi A3 QUATTRO,24,2.0,4
2012,2012 Audi A4,25,2.0,4
2012,2012 Audi A4 AVANT QUATTRO,24,2.0,4
2012,2012 Audi A4 QUATTRO,24,2.0,4
2012,2012 Audi A4 QUATTRO,25,2.0,4
2012,2012 Audi A5 Cabriolet,25,2.0,4
2012,2012 Audi A5 Cabriolet quattro,24,2.0,4
2012,2012 Audi A5 QUATTRO,24,2.0,4
2012,2012 Audi A5 QUATTRO,25,2.0,4
2012,2012 Audi A6,28,2.0,4
2012,2012 Audi A6 quattro,22,3.0,6
2012,2012 Audi A7 quattro,22,3.0,6
2012,2012 Audi A8,21,4.2,8
2012,2012 Audi A8 L,21,4.2,8
2012,2012 Audi CC,24,2.0,4
2012,2012 Audi CC,25,2.0,4
2012,2012 Audi GTI,27,2.0,4
2012,2012 Audi Gallardo Coupe,15,5.2,10
2012,2012 Audi Gallardo Coupe,16,5.2,10
2012,2012 Audi Gallardo Spyder,16,5.2,10
2012,2012 Audi Golf R,22,2.0,4
2012,2012 Audi Q5,20,3.2,6
2012,2012 Audi Q5,22,2.0,4
2012,2012 Audi Q7,18,3.0,6
2012,2012 Audi Q7,20,3.0,6
2012,2012 Audi R8,14,4.2,8
2012,2012 Audi R8,14,5.2,10
2012,2012 Audi R8,15,5.2,10
2012,2012 Audi R8,16,4.2,8
2012,2012 Audi R8 Spyder,14,4.2,8
2012,2012 Audi R8 Spyder,14,5.2,10
2012,2012 Audi R8 Spyder,15,5.2,10
2012,2012 Audi R8 Spyder,16,4.2,8
2012,2012 Audi S4,21,3.0,6
2012,2012 Audi S4,21,3.0,6
2012,2012 Audi S5,17,4.2,8
2012,2012 Audi S5,19,4.2,8
2012,2012 Audi S5 Cabriolet,20,3.0,6
2012,2012 Audi TIGUAN,21,2.0,4
2012,2012 Audi TIGUAN,24,2.0,4
2012,2012 Audi TIGUAN 4MOTION,23,2.0,4
2012,2012 Audi TOUAREG,22,3.0,6
2012,2012 Audi TT COUPE QUATTRO,26,2.0,4
2012,2012 Audi TT ROADSTER QUATTRO,26,2.0,4
2012,2012 Audi TTRS COUPE,20,2.5,5
2012,2012 BMW 128Ci Convertible,21,3.0,6
2012,2012 BMW 128Ci Convertible,22,3.0,6
2012,2012 BMW 128i,21,3.0,6
2012,2012 BMW 128i,22,3.0,6
2012,2012 BMW 135i,21,3.0,6
2012,2012 BMW 135i,23,3.0,6
2012,2012 BMW 135i Convertible,20,3.0,6
2012,2012 BMW 135i Convertible,22,3.0,6
2012,2012 BMW 328Ci Convertible,20,3.0,6
2012,2012 BMW 328Ci Convertible,21,3.0,6
2012,2012 BMW 328i,26,2.0,4
2012,2012 BMW 328i,27,2.0,4
2012,2012 BMW 328i Coupe,21,3.0,6
2012,2012 BMW 328i Coupe,22,3.0,6
2012,2012 BMW 328i Coupe xDrive,20,3.0,6
2012,2012 BMW 328i Coupe xDrive,20,3.0,6
2012,2012 BMW 328i Sport Wagon,20,3.0,6
2012,2012 BMW 328i Sport Wagon,21,3.0,6
2012,2012 BMW 328i xDrive Sport Wagon,20,3.0,6
2012,2012 BMW 328i xDrive Sport Wagon,20,3.0,6
2012,2012 BMW 335Ci Convertible,22,3.0,6
2012,2012 BMW 335Ci Convertible,22,3.0,6
2012,2012 BMW 335i,23,3.0,6
2012,2012 BMW 335i,26,3.0,6
2012,2012 BMW 335i Coupe,22,3.0,6
2012,2012 BMW 335i Coupe,22,3.0,6
2012,2012 BMW 335i Coupe xDrive,21,3.0,6
2012,2012 BMW 335i Coupe xDrive,22,3.0,6
2012,2012 BMW 335is Convertible,19,3.0,6
2012,2012 BMW 335is Convertible,21,3.0,6
2012,2012 BMW 335is Coupe,19,3.0,6
2012,2012 BMW 335is Coupe,21,3.0,6
2012,2012 BMW 528i,27,2.0,4
2012,2012 BMW 528i xDrive,26,2.0,4
2012,2012 BMW 535i,23,3.0,6
2012,2012 BMW 535i,24,3.0,6
2012,2012 BMW 535i Gran Turismo,22,3.0,6
2012,2012 BMW 535i xDrive,24,3.0,6
2012,2012 BMW 535i xDrive Gran Turismo,21,3.0,6
2012,2012 BMW 550i,17,4.4,8
2012,2012 BMW 550i,18,4.4,8
2012,2012 BMW 550i Gran Turismo,18,4.4,8
2012,2012 BMW 550i xDrive,17,4.4,8
2012,2012 BMW 550i xDrive Gran Turismo,17,4.4,8
2012,2012 BMW 640i Convertible,24,3.0,6
2012,2012 BMW 640i Coupe,26,3.0,6
2012,2012 BMW 650i Convertible,17,4.4,8
